Time (EET),Open,High,Low,Close,Volume 
2025.01.02 15:20:00,21216.664,21229.898,21203.731,21211.964,0.1979
2025.01.02 15:30:00,21211.854,21251.242,21200,21242.32,0.2039
2025.01.02 15:40:00,21242.708,21260.309,21229.854,21234.854,0.2117
2025.01.02 15:50:00,21234.998,21234.998,21205.91,21211.22,0.20176
2025.01.02 16:00:00,21211.399,21213.906,21129.476,21169.898,0.3046
2025.01.02 16:10:00,21170.373,21188.776,21152.319,21156.764,0.2553
2025.01.02 16:20:00,21156.709,21162.897,21139.386,21142.398,0.2681
2025.01.02 16:30:00,21142.21,21166.375,20968.589,20970.386,0.55644
2025.01.02 16:40:00,20970.998,21100.287,20962.264,21097.32,0.519
2025.01.02 16:50:00,21098.287,21203.709,21085.921,21188.442,0.50112
2025.01.02 17:00:00,21190.276,21242.175,21170.186,21216.986,0.51666
2025.01.02 17:10:00,21216.173,21239.81,21156.099,21157.089,0.48048
2025.01.02 17:20:00,21157.71,21167.476,21053.919,21087.599,0.54792
2025.01.02 17:30:00,21087.395,21097.209,21024.186,21052.886,0.52764
2025.01.02 17:40:00,21053.897,21097.199,21008.965,21091.919,0.48577
2025.01.02 17:50:00,21092.999,21128.486,21053.308,21074.765,0.45588
2025.01.02 18:00:00,21075.189,21086.998,20987.376,21029.131,0.47772
2025.01.02 18:10:00,21028.465,21075.976,20997.298,21071.464,0.43176
2025.01.02 18:20:00,21071.643,21102.21,21026.776,21093.742,0.42996
2025.01.02 18:30:00,21093.676,21123.253,21070.62,21103.943,0.41112
2025.01.02 18:40:00,21102.265,21150.889,21092.653,21145.431,0.39396
2025.01.02 18:50:00,21145.675,21156.365,21089.854,21116.742,0.38256
2025.01.02 19:00:00,21116.843,21136.11,21080.431,21090.189,0.3936
2025.01.02 19:10:00,21089.963,21142.143,21086.732,21097.254,0.38832
2025.01.02 19:20:00,21097.689,21099.421,20943.82,20951.708,0.42744
2025.01.02 19:30:00,20951.599,20951.599,20848.287,20856.731,0.47616
2025.01.02 19:40:00,20856.409,20875.932,20801.453,20801.453,0.46752
2025.01.02 19:50:00,20801.131,20891.219,20783.787,20875.019,0.45936
2025.01.02 20:00:00,20875.997,20894.498,20795.509,20878.62,0.45324
2025.01.02 20:10:00,20878.386,20878.409,20805.953,20844.11,0.4344
2025.01.02 20:20:00,20843.264,20878.176,20831.853,20869.498,0.4068
2025.01.02 20:30:00,20869.685,20869.685,20798.865,20825.919,0.4176
2025.01.02 20:40:00,20824.862,20872.019,20806.999,20830.889,0.3984
2025.01.02 20:50:00,20830.198,20857.91,20793.376,20853.899,0.40764
2025.01.02 21:00:00,20853.451,20909.22,20834.421,20876.943,0.4074
2025.01.02 21:10:00,20877.919,20896.754,20864.353,20882.931,0.38928
2025.01.02 21:20:00,20882.832,20928.897,20877.11,20917.421,0.37668
2025.01.02 21:30:00,20916.953,20920.22,20872.719,20895.721,0.37116
2025.01.02 21:40:00,20894.819,20945.631,20869.853,20924.219,0.372
2025.01.02 21:50:00,20923.986,20949.72,20863.175,20868.843,0.39132
2025.01.02 22:00:00,20868.732,20940.297,20867.809,20933.41,0.39108
2025.01.02 22:10:00,20932.864,20983.599,20929.486,20961.697,0.38568
2025.01.02 22:20:00,20962.486,20974.499,20943.875,20959.319,0.36456
2025.01.02 22:30:00,20960.176,20998.154,20923.909,20933.221,0.41796
2025.01.02 22:40:00,20933.653,20974.765,20932.197,20966.875,0.3978
2025.01.02 22:50:00,20966.862,20990.654,20945.908,20972.842,0.42168
2025.01.02 23:00:00,20972.698,21002.832,20972.698,20985.809,0.261
2025.01.02 23:10:00,20985.643,20994.453,20974.409,20992.519,0.09132
2025.01.03 01:00:00,20992.01,20994.609,20971.41,20980.131,0.0622
