Time (EET),Open,High,Low,Close,Volume 
2026.01.02 17:50:00,25336.799,25337.915,25249.857,25285.838,0.23467
2026.01.02 17:55:00,25285.544,25299.845,25169.707,25184.039,0.23841
2026.01.02 18:00:00,25183.864,25186.67,25144.395,25160.534,0.24354
2026.01.02 18:05:00,25161.11,25174.321,25133.255,25174.082,0.23751
2026.01.02 18:10:00,25173.103,25190.565,25105.229,25188.549,0.23634
2026.01.02 18:15:00,25188.679,25214.199,25141.934,25157.07,0.23382
2026.01.02 18:20:00,25157.353,25205.047,25139.481,25198.181,0.22387
2026.01.02 18:25:00,25197.681,25216.669,25177.755,25188.027,0.22428
2026.01.02 18:30:00,25188.099,25237.054,25177.767,25229.246,0.22194
2026.01.02 18:35:00,25228.701,25236.483,25191.944,25196.478,0.21608
2026.01.02 18:40:00,25196.02,25200.621,25173.839,25177.629,0.21366
2026.01.02 18:45:00,25177.379,25193.217,25163.271,25172.74,0.21357
2026.01.02 18:50:00,25172.392,25179.839,25117.744,25129.629,0.21978
2026.01.02 18:55:00,25130.09,25157.679,25125.896,25155.301,0.20574
2026.01.02 19:00:00,25155.128,25161.107,25129.581,25140.535,0.19588
2026.01.02 19:05:00,25140.132,25174.743,25140.132,25159.185,0.19125
2026.01.02 19:10:00,25159.522,25215.377,25158.445,25209.018,0.18621
2026.01.02 19:15:00,25209.082,25217.133,25194.227,25194.749,0.17982
2026.01.02 19:20:00,25195.314,25201.056,25178.619,25189.854,0.1827
2026.01.02 19:25:00,25189.757,25199.979,25175.448,25199.885,0.17415
2026.01.02 19:30:00,25200.669,25213.137,25183.142,25189.493,0.17208
2026.01.02 19:35:00,25189.809,25198.123,25174.75,25183.745,0.17046
2026.01.02 19:40:00,25183.462,25198.117,25174.992,25186.206,0.16893
2026.01.02 19:45:00,25186.02,25197.815,25134.854,25145.655,0.17541
2026.01.02 19:50:00,25144.904,25155.601,25133.395,25151.333,0.18234
2026.01.02 19:55:00,25150.257,25163.469,25127.988,25139.538,0.18234
2026.01.02 20:00:00,25139.614,25167.184,25134.805,25157.846,0.17487
2026.01.02 20:05:00,25157.607,25163.621,25133.762,25145.013,0.1602
2026.01.02 20:10:00,25145.535,25158.188,25129.242,25132.165,0.15255
2026.01.02 20:15:00,25131.164,25167.189,25123.631,25161.843,0.16218
2026.01.02 20:20:00,25161.528,25178.462,25149.392,25152.547,0.15912
2026.01.02 20:25:00,25152.765,25159.15,25137.574,25147.425,0.15705
2026.01.02 20:30:00,25147.892,25150.667,25131.115,25138.968,0.15718
2026.01.02 20:35:00,25139.077,25162.743,25132.593,25150.799,0.15219
2026.01.02 20:40:00,25150.466,25154.861,25136.662,25154.439,0.14409
2026.01.02 20:45:00,25154.635,25166.924,25099.097,25102.039,0.16393
2026.01.02 20:50:00,25102.021,25112.827,25081.76,25110.419,0.18108
2026.01.02 20:55:00,25110.456,25111.908,25088.203,25110.94,0.16092
2026.01.02 21:00:00,25111.136,25137.879,25105.159,25136.019,0.17505
2026.01.02 21:05:00,25135.871,25177.171,25135.448,25173.834,0.17586
2026.01.02 21:10:00,25173.329,25208.325,25165.143,25200.289,0.17919
2026.01.02 21:15:00,25200.136,25208.919,25184.733,25189.129,0.17361
2026.01.02 21:20:00,25188.791,25224.986,25178.289,25221.801,0.17532
2026.01.02 21:25:00,25222.139,25232.053,25209.312,25224.035,0.16704
2026.01.02 21:30:00,25223.86,25256.296,25222.99,25251.305,0.171
2026.01.02 21:35:00,25252.339,25262.829,25238.249,25253.156,0.16479
2026.01.02 21:40:00,25253.048,25268.685,25245.334,25246.954,0.16119
2026.01.02 21:45:00,25246.802,25256.376,25235.16,25246.397,0.15984
2026.01.02 21:50:00,25247.201,25248.845,25222.999,25231.475,0.14751
2026.01.02 21:55:00,25231.551,25233.936,25201.673,25213.607,0.15813
2026.01.02 22:00:00,25213.716,25233.319,25202.412,25223.692,0.16227
2026.01.02 22:05:00,25223.845,25231.329,25214.179,25228.022,0.14697
2026.01.02 22:10:00,25228.185,25248.279,25227.891,25234.599,0.15156
2026.01.02 22:15:00,25234.719,25257.765,25229.931,25257.163,0.15471
2026.01.02 22:20:00,25256.989,25263.263,25244.94,25248.52,0.14778
2026.01.02 22:25:00,25248.292,25257.841,25233.472,25245.598,0.15021
2026.01.02 22:30:00,25245.098,25253.507,25228.055,25230.153,0.15552
2026.01.02 22:35:00,25230.338,25246.917,25227.268,25228.769,0.15345
2026.01.02 22:40:00,25229.199,25229.29,25205.945,25207.707,0.14562
2026.01.02 22:45:00,25207.533,25215.079,25184.26,25194.621,0.16375
2026.01.02 22:50:00,25191.523,25217.758,25191.497,25193.006,0.19476
2026.01.02 22:55:00,25192.789,25210.907,25182.471,25199.449,0.19476
2026.01.02 23:00:00,25200.454,25229.335,25200.449,25208.069,0.03878
2026.01.02 23:05:00,25207.758,25218.049,25206.942,25215.465,0.01901
2026.01.02 23:10:00,25215.857,25217.575,25196.21,25211.407,0.01927
2026.01.05 01:00:00,25251.297,25272.392,25236.22,25259.783,0.02639
2026.01.05 01:05:00,25261.088,25261.436,25225.011,25243.631,0.02339
2026.01.05 01:10:00,25245.62,25252.899,25226.175,25242.294,0.01833
2026.01.05 01:15:00,25243.077,25258.12,25238.97,25253.899,0.01549
2026.01.05 01:20:00,25253.5,25272.675,25252.838,25270.511,0.01815
2026.01.05 01:25:00,25270.392,25280.899,25268.414,25276.772,0.01659
2026.01.05 01:30:00,25276.599,25277.279,25257.261,25275.279,0.02048
2026.01.05 01:35:00,25274.969,25277.899,25263.761,25266.664,0.01327
2026.01.05 01:40:00,25266.566,25266.925,25249.077,25250.131,0.01665
2026.01.05 01:45:00,25250.011,25261.881,25235.514,25259.936,0.02719
2026.01.05 01:50:00,25259.577,25273.029,25254.75,25268.044,0.02594
2026.01.05 01:55:00,25268.272,25278.631,25266.783,25275.555,0.02123
2026.01.05 02:00:00,25275.392,25293.279,25272.62,25292.099,0.03549
2026.01.05 02:05:00,25291.055,25296.088,25276.131,25277.653,0.03214
2026.01.05 02:10:00,25277.316,25278.131,25266.272,25271.403,0.02671
2026.01.05 02:15:00,25272.219,25296.279,25271.327,25290.022,0.02279
2026.01.05 02:20:00,25290.153,25297.186,25283.003,25288.392,0.02391
2026.01.05 02:25:00,25288.566,25293.219,25281.599,25287.914,0.02132
2026.01.05 02:30:00,25288.294,25290.392,25276.958,25281.577,0.02345
2026.01.05 02:35:00,25281.425,25283.029,25252.731,25261.827,0.02433
2026.01.05 02:40:00,25261.947,25273.088,25256.892,25271.316,0.02499
2026.01.05 02:45:00,25271.436,25283.522,25270.164,25277.305,0.02596
2026.01.05 02:50:00,25277.208,25288.099,25274.033,25283.925,0.02352
2026.01.05 02:55:00,25283.805,25288.899,25278.044,25285.522,0.02114
2026.01.05 03:00:00,25285.649,25305.077,25280.011,25282.62,0.0301
2026.01.05 03:05:00,25283.425,25289.279,25269.697,25281.87,0.03087
2026.01.05 03:10:00,25282.279,25284.272,25270.544,25282.349,0.0273
2026.01.05 03:15:00,25281.925,25283.022,25271.697,25277,0.02651
2026.01.05 03:20:00,25276.425,25285.533,25268.414,25281.294,0.0229
2026.01.05 03:25:00,25281.197,25287.555,25275.555,25286.827,0.02147
2026.01.05 03:30:00,25286.077,25291.816,25283.283,25283.349,0.02268
2026.01.05 03:35:00,25283.381,25303.649,25282.772,25300.055,0.02297
2026.01.05 03:40:00,25300.794,25301.403,25293.011,25295.772,0.01965
2026.01.05 03:45:00,25295.37,25297.077,25275.599,25278.903,0.0257
2026.01.05 03:50:00,25278.849,25285.149,25270.055,25284.529,0.02748
2026.01.05 03:55:00,25284.197,25286.149,25275.37,25276.055,0.02352
2026.01.05 04:00:00,25275.849,25301.425,25275.522,25299.675,0.02119
2026.01.05 04:05:00,25299.381,25300.305,25292.469,25295.011,0.01694
2026.01.05 04:10:00,25294.947,25296.029,25286.219,25287.392,0.0136
2026.01.05 04:15:00,25287.338,25293.011,25284.599,25286.761,0.01621
2026.01.05 04:20:00,25286.958,25288.708,25278.805,25281.816,0.0167
2026.01.05 04:25:00,25281.892,25286.577,25279.62,25284,0.01494
2026.01.05 04:30:00,25284.142,25287.5,25276.914,25287.5,0.01355
2026.01.05 04:35:00,25287.294,25289.399,25275.175,25280.447,0.01716
2026.01.05 04:40:00,25280.283,25285.316,25271.37,25285.279,0.01696
2026.01.05 04:45:00,25284.87,25297.577,25283.392,25294.577,0.01395
2026.01.05 04:50:00,25294.675,25297.149,25290.783,25296.349,0.0128
2026.01.05 04:55:00,25295.75,25296.458,25291.055,25292.283,0.01265
2026.01.05 05:00:00,25292.164,25296.899,25288.305,25294.055,0.01129
2026.01.05 05:05:00,25293.838,25300.529,25293.011,25296.772,0.01373
2026.01.05 05:10:00,25296.947,25297.566,25289.294,25289.719,0.01047
2026.01.05 05:15:00,25289.381,25292.399,25285.511,25290.925,0.01074
2026.01.05 05:20:00,25291.055,25294.458,25288.544,25290.219,0.01005
2026.01.05 05:25:00,25290.316,25295.149,25288.392,25292,0.00955
2026.01.05 05:30:00,25291.772,25292.099,25285.522,25287.686,0.01401
2026.01.05 05:35:00,25287.533,25290.338,25283.033,25289.153,0.01135
2026.01.05 05:40:00,25289.011,25289.529,25280.87,25283.414,0.01192
2026.01.05 05:45:00,25283.327,25286.533,25278.577,25283.316,0.01063
2026.01.05 05:50:00,25283.403,25284.066,25276.37,25281.349,0.01283
2026.01.05 05:55:00,25281.399,25286.279,25280.208,25282.283,0.01206
2026.01.05 06:00:00,25282.066,25282.458,25277.555,25279.208,0.01038
2026.01.05 06:05:00,25279.272,25282.577,25276.947,25280.349,0.01003
2026.01.05 06:10:00,25280.055,25281.529,25278.555,25279.25,0.00862
2026.01.05 06:15:00,25279.399,25285.279,25276.75,25283.881,0.00924
2026.01.05 06:20:00,25283.772,25290.279,25283.272,25285.381,0.00942
2026.01.05 06:25:00,25285.566,25286.708,25275.555,25280.555,0.01014
2026.01.05 06:30:00,25280.899,25288.399,25279.022,25285.838,0.0097
2026.01.05 06:35:00,25285.947,25294.599,25285.338,25291.294,0.00937
2026.01.05 06:40:00,25291.425,25298.892,25290.555,25298.577,0.00858
2026.01.05 06:45:00,25298.794,25306.469,25298.794,25302.544,0.00873
2026.01.05 06:50:00,25302.719,25306.403,25302.261,25304.029,0.01038
2026.01.05 06:55:00,25303.5,25309.279,25302.75,25305.599,0.00777
2026.01.05 07:00:00,25306.75,25307.029,25299.37,25304.37,0.0117
2026.01.05 07:05:00,25304.25,25305.066,25287.12,25290.555,0.01494
2026.01.05 07:10:00,25290.447,25295.142,25287.783,25288.25,0.01126
2026.01.05 07:15:00,25288.033,25292.399,25283.827,25289.566,0.01151
2026.01.05 07:20:00,25289.425,25298.186,25288.261,25297.327,0.01135
2026.01.05 07:25:00,25297.219,25300.899,25295.522,25297.327,0.01126
2026.01.05 07:30:00,25297.675,25302.279,25295.044,25301,0.00968
2026.01.05 07:35:00,25301.529,25302.077,25293.272,25294.316,0.01027
2026.01.05 07:40:00,25294.577,25302.529,25293.761,25300.403,0.01032
2026.01.05 07:45:00,25300.577,25305.544,25297.816,25302.827,0.00933
2026.01.05 07:50:00,25302.969,25306.338,25302.25,25303.272,0.0081
2026.01.05 07:55:00,25303.469,25314.87,25303.164,25313.077,0.00988
2026.01.05 08:00:00,25312.899,25318.283,25310.522,25314.25,0.01069
2026.01.05 08:05:00,25314.816,25319.816,25312.12,25312.529,0.01082
2026.01.05 08:10:00,25312.458,25316.088,25310.088,25313.305,0.00884
2026.01.05 08:15:00,25314.283,25318.779,25309,25317.149,0.01001
2026.01.05 08:20:00,25317.066,25321.947,25309.544,25311.077,0.01192
2026.01.05 08:25:00,25310.903,25312.279,25296.044,25297.283,0.01124
2026.01.05 08:30:00,25297.458,25299.37,25286.708,25294.849,0.01646
2026.01.05 08:35:00,25294.533,25303.529,25292.305,25301.805,0.01373
2026.01.05 08:40:00,25301.719,25307.469,25297.653,25306.75,0.01025
2026.01.05 08:45:00,25307.149,25320.279,25306.272,25319.686,0.0117
2026.01.05 08:50:00,25320.029,25322.642,25316.272,25316.511,0.01003
2026.01.05 08:55:00,25317.011,25324.892,25316.566,25323.805,0.00994
2026.01.05 09:00:00,25324.903,25325.838,25315.511,25318.719,0.03117
2026.01.05 09:05:00,25318.414,25326.577,25317.381,25320.664,0.02083
2026.01.05 09:10:00,25320.272,25321.305,25306.327,25312.399,0.02281
2026.01.05 09:15:00,25311.816,25311.936,25302.055,25303.533,0.0207
2026.01.05 09:20:00,25304.664,25306.511,25286.544,25289.761,0.0288
